Tree	Tree_taxa	RefTree_taxa	Common_taxa	R-F	R-F_toYuleAvg	R-F_toUnifAvg
77853	64	64	64	60.5000	0.9953	0.9937
77854	64	64	64	59.5000	0.9789	0.9773
77855	64	64	64	60.5000	0.9953	0.9937
77856	64	64	64	60.5000	0.9953	0.9937
77857	64	64	64	60.5000	0.9953	0.9937
77858	64	64	64	60.5000	0.9953	0.9937
77859	64	64	64	59.5000	0.9789	0.9773
77860	64	64	64	60.5000	0.9953	0.9937
77861	64	64	64	60.5000	0.9953	0.9937
77862	64	64	64	60.5000	0.9953	0.9937
77863	64	64	64	60.5000	0.9953	0.9937
77864	64	64	64	59.5000	0.9789	0.9773
77865	64	64	64	59.5000	0.9789	0.9773
77866	64	64	64	60.5000	0.9953	0.9937
77867	64	64	64	60.5000	0.9953	0.9937
77868	64	64	64	60.5000	0.9953	0.9937
77869	64	64	64	60.5000	0.9953	0.9937
77870	64	64	64	60.5000	0.9953	0.9937
77871	64	64	64	60.5000	0.9953	0.9937
77872	64	64	64	60.5000	0.9953	0.9937
77873	64	64	64	59.5000	0.9789	0.9773
77874	64	64	64	60.5000	0.9953	0.9937
77875	64	64	64	59.5000	0.9789	0.9773
77876	64	64	64	60.5000	0.9953	0.9937
77877	64	64	64	60.5000	0.9953	0.9937
77878	64	64	64	60.5000	0.9953	0.9937
77879	64	64	64	60.5000	0.9953	0.9937
77880	64	64	64	59.5000	0.9789	0.9773
77881	64	64	64	60.5000	0.9953	0.9937
77882	64	64	64	59.5000	0.9789	0.9773
77883	64	64	64	60.5000	0.9953	0.9937
77884	64	64	64	60.5000	0.9953	0.9937
77885	64	64	64	60.5000	0.9953	0.9937
77886	64	64	64	60.5000	0.9953	0.9937
77887	64	64	64	60.5000	0.9953	0.9937
77888	64	64	64	60.5000	0.9953	0.9937
77889	64	64	64	60.5000	0.9953	0.9937
77890	64	64	64	58.5000	0.9624	0.9609
77891	64	64	64	56.5000	0.9295	0.9280
77892	64	64	64	60.5000	0.9953	0.9937
77893	64	64	64	60.5000	0.9953	0.9937
77894	64	64	64	60.5000	0.9953	0.9937
77895	64	64	64	60.5000	0.9953	0.9937
77896	64	64	64	60.5000	0.9953	0.9937
77897	64	64	64	60.5000	0.9953	0.9937
77898	64	64	64	60.5000	0.9953	0.9937
77899	64	64	64	58.5000	0.9624	0.9609
77900	64	64	64	59.5000	0.9789	0.9773
77901	64	64	64	59.5000	0.9789	0.9773
77902	64	64	64	60.5000	0.9953	0.9937
77903	64	64	64	60.5000	0.9953	0.9937
77904	64	64	64	60.5000	0.9953	0.9937
77905	64	64	64	60.5000	0.9953	0.9937
77906	64	64	64	60.5000	0.9953	0.9937
77907	64	64	64	60.5000	0.9953	0.9937
77908	64	64	64	60.5000	0.9953	0.9937
77909	64	64	64	57.5000	0.9460	0.9445
77910	64	64	64	60.5000	0.9953	0.9937
77911	64	64	64	60.5000	0.9953	0.9937
77912	64	64	64	60.5000	0.9953	0.9937
77913	64	64	64	60.5000	0.9953	0.9937
77914	64	64	64	60.5000	0.9953	0.9937
77915	64	64	64	59.5000	0.9789	0.9773
77916	64	64	64	60.5000	0.9953	0.9937
77917	64	64	64	60.5000	0.9953	0.9937
77918	64	64	64	60.5000	0.9953	0.9937
77919	64	64	64	59.5000	0.9789	0.9773
77920	64	64	64	60.5000	0.9953	0.9937
77921	64	64	64	60.5000	0.9953	0.9937
77922	64	64	64	58.5000	0.9624	0.9609
77923	64	64	64	60.5000	0.9953	0.9937
77924	64	64	64	59.5000	0.9789	0.9773
77925	64	64	64	60.5000	0.9953	0.9937
77926	64	64	64	60.5000	0.9953	0.9937
77927	64	64	64	60.5000	0.9953	0.9937
77928	64	64	64	59.5000	0.9789	0.9773
77929	64	64	64	60.5000	0.9953	0.9937
77930	64	64	64	59.5000	0.9789	0.9773
77931	64	64	64	60.5000	0.9953	0.9937
77932	64	64	64	60.5000	0.9953	0.9937
77933	64	64	64	60.5000	0.9953	0.9937
77934	64	64	64	60.5000	0.9953	0.9937
77935	64	64	64	60.5000	0.9953	0.9937
77936	64	64	64	60.5000	0.9953	0.9937
77937	64	64	64	60.5000	0.9953	0.9937
77938	64	64	64	60.5000	0.9953	0.9937
77939	64	64	64	60.5000	0.9953	0.9937
77940	64	64	64	60.5000	0.9953	0.9937
77941	64	64	64	60.5000	0.9953	0.9937
77942	64	64	64	60.5000	0.9953	0.9937
77943	64	64	64	60.5000	0.9953	0.9937
77944	64	64	64	59.5000	0.9789	0.9773
77945	64	64	64	59.5000	0.9789	0.9773
77946	64	64	64	60.5000	0.9953	0.9937
77947	64	64	64	60.5000	0.9953	0.9937
77948	64	64	64	60.5000	0.9953	0.9937
77949	64	64	64	60.5000	0.9953	0.9937
77950	64	64	64	58.5000	0.9624	0.9609
77951	64	64	64	60.5000	0.9953	0.9937
77952	64	64	64	58.5000	0.9624	0.9609
77953	64	64	64	60.5000	0.9953	0.9937
77954	64	64	64	59.5000	0.9789	0.9773
77955	64	64	64	59.5000	0.9789	0.9773
77956	64	64	64	60.5000	0.9953	0.9937
77957	64	64	64	60.5000	0.9953	0.9937
77958	64	64	64	60.5000	0.9953	0.9937
77959	64	64	64	60.5000	0.9953	0.9937
77960	64	64	64	60.5000	0.9953	0.9937
77961	64	64	64	60.5000	0.9953	0.9937
77962	64	64	64	60.5000	0.9953	0.9937
77963	64	64	64	60.5000	0.9953	0.9937
77964	64	64	64	60.5000	0.9953	0.9937
77965	64	64	64	60.5000	0.9953	0.9937
77966	64	64	64	60.5000	0.9953	0.9937
77967	64	64	64	60.5000	0.9953	0.9937
77968	64	64	64	60.5000	0.9953	0.9937
77969	64	64	64	60.5000	0.9953	0.9937
77970	64	64	64	60.5000	0.9953	0.9937
77971	64	64	64	60.5000	0.9953	0.9937
77972	64	64	64	59.5000	0.9789	0.9773
77973	64	64	64	60.5000	0.9953	0.9937
77974	64	64	64	60.5000	0.9953	0.9937
77975	64	64	64	60.5000	0.9953	0.9937
77976	64	64	64	60.5000	0.9953	0.9937
77977	64	64	64	60.5000	0.9953	0.9937
77978	64	64	64	60.5000	0.9953	0.9937
77979	64	64	64	60.5000	0.9953	0.9937
77980	64	64	64	60.5000	0.9953	0.9937
77981	64	64	64	60.5000	0.9953	0.9937
77982	64	64	64	60.5000	0.9953	0.9937
77983	64	64	64	60.5000	0.9953	0.9937
77984	64	64	64	59.5000	0.9789	0.9773
77985	64	64	64	60.5000	0.9953	0.9937
77986	64	64	64	60.5000	0.9953	0.9937
77987	64	64	64	60.5000	0.9953	0.9937
77988	64	64	64	60.5000	0.9953	0.9937
77989	64	64	64	60.5000	0.9953	0.9937
77990	64	64	64	60.5000	0.9953	0.9937
77991	64	64	64	60.5000	0.9953	0.9937
77992	64	64	64	60.5000	0.9953	0.9937
77993	64	64	64	60.5000	0.9953	0.9937
77994	64	64	64	60.5000	0.9953	0.9937
77995	64	64	64	60.5000	0.9953	0.9937
77996	64	64	64	60.5000	0.9953	0.9937
77997	64	64	64	60.5000	0.9953	0.9937
77998	64	64	64	60.5000	0.9953	0.9937
77999	64	64	64	60.5000	0.9953	0.9937
78000	64	64	64	60.5000	0.9953	0.9937
78001	64	64	64	60.5000	0.9953	0.9937
78002	64	64	64	60.5000	0.9953	0.9937
78003	64	64	64	60.5000	0.9953	0.9937
78004	64	64	64	59.5000	0.9789	0.9773
78005	64	64	64	60.5000	0.9953	0.9937
78006	64	64	64	60.5000	0.9953	0.9937
78007	64	64	64	59.5000	0.9789	0.9773
78008	64	64	64	60.5000	0.9953	0.9937
78009	64	64	64	60.5000	0.9953	0.9937
78010	64	64	64	60.5000	0.9953	0.9937
78011	64	64	64	60.5000	0.9953	0.9937
78012	64	64	64	60.5000	0.9953	0.9937
78013	64	64	64	60.5000	0.9953	0.9937
78014	64	64	64	60.5000	0.9953	0.9937
78015	64	64	64	59.5000	0.9789	0.9773
78016	64	64	64	59.5000	0.9789	0.9773
78017	64	64	64	60.5000	0.9953	0.9937
78018	64	64	64	58.5000	0.9624	0.9609
78019	64	64	64	60.5000	0.9953	0.9937
78020	64	64	64	60.5000	0.9953	0.9937
78021	64	64	64	60.5000	0.9953	0.9937
78022	64	64	64	60.5000	0.9953	0.9937
78023	64	64	64	60.5000	0.9953	0.9937
78024	64	64	64	60.5000	0.9953	0.9937
78025	64	64	64	58.5000	0.9624	0.9609
78026	64	64	64	60.5000	0.9953	0.9937
78027	64	64	64	59.5000	0.9789	0.9773
78028	64	64	64	60.5000	0.9953	0.9937
78029	64	64	64	60.5000	0.9953	0.9937
78030	64	64	64	60.5000	0.9953	0.9937
78031	64	64	64	59.5000	0.9789	0.9773
78032	64	64	64	60.5000	0.9953	0.9937
78033	64	64	64	60.5000	0.9953	0.9937
78034	64	64	64	60.5000	0.9953	0.9937
78035	64	64	64	59.5000	0.9789	0.9773
78036	64	64	64	59.5000	0.9789	0.9773
78037	64	64	64	58.5000	0.9624	0.9609
78038	64	64	64	60.5000	0.9953	0.9937
78039	64	64	64	60.5000	0.9953	0.9937
78040	64	64	64	59.5000	0.9789	0.9773
78041	64	64	64	60.5000	0.9953	0.9937
78042	64	64	64	60.5000	0.9953	0.9937
78043	64	64	64	59.5000	0.9789	0.9773
78044	64	64	64	60.5000	0.9953	0.9937
78045	64	64	64	60.5000	0.9953	0.9937
78046	64	64	64	60.5000	0.9953	0.9937
78047	64	64	64	60.5000	0.9953	0.9937
78048	64	64	64	60.5000	0.9953	0.9937
78049	64	64	64	59.5000	0.9789	0.9773
78050	64	64	64	60.5000	0.9953	0.9937
78051	64	64	64	60.5000	0.9953	0.9937
78052	64	64	64	60.5000	0.9953	0.9937
78053	64	64	64	59.5000	0.9789	0.9773
78054	64	64	64	60.5000	0.9953	0.9937
78055	64	64	64	59.5000	0.9789	0.9773
78056	64	64	64	60.5000	0.9953	0.9937
78057	64	64	64	59.5000	0.9789	0.9773
78058	64	64	64	59.5000	0.9789	0.9773
78059	64	64	64	59.5000	0.9789	0.9773
78060	64	64	64	60.5000	0.9953	0.9937
78061	64	64	64	60.5000	0.9953	0.9937
78062	64	64	64	60.5000	0.9953	0.9937
78063	64	64	64	60.5000	0.9953	0.9937
78064	64	64	64	60.5000	0.9953	0.9937
78065	64	64	64	59.5000	0.9789	0.9773
78066	64	64	64	60.5000	0.9953	0.9937
78067	64	64	64	59.5000	0.9789	0.9773
78068	64	64	64	60.5000	0.9953	0.9937
78069	64	64	64	60.5000	0.9953	0.9937
78070	64	64	64	60.5000	0.9953	0.9937
78071	64	64	64	60.5000	0.9953	0.9937
78072	64	64	64	60.5000	0.9953	0.9937
78073	64	64	64	60.5000	0.9953	0.9937
78074	64	64	64	60.5000	0.9953	0.9937
78075	64	64	64	59.5000	0.9789	0.9773
78076	64	64	64	59.5000	0.9789	0.9773
78077	64	64	64	60.5000	0.9953	0.9937
78078	64	64	64	60.5000	0.9953	0.9937
78079	64	64	64	60.5000	0.9953	0.9937
78080	64	64	64	59.5000	0.9789	0.9773
78081	64	64	64	60.5000	0.9953	0.9937
78082	64	64	64	60.5000	0.9953	0.9937
78083	64	64	64	60.5000	0.9953	0.9937
78084	64	64	64	60.5000	0.9953	0.9937
78085	64	64	64	59.5000	0.9789	0.9773
78086	64	64	64	60.5000	0.9953	0.9937
78087	64	64	64	60.5000	0.9953	0.9937
78088	64	64	64	59.5000	0.9789	0.9773
78089	64	64	64	60.5000	0.9953	0.9937
78090	64	64	64	60.5000	0.9953	0.9937
78091	64	64	64	60.5000	0.9953	0.9937
78092	64	64	64	60.5000	0.9953	0.9937
78093	64	64	64	60.5000	0.9953	0.9937
78094	64	64	64	60.5000	0.9953	0.9937
78095	64	64	64	60.5000	0.9953	0.9937
78096	64	64	64	60.5000	0.9953	0.9937
78097	64	64	64	60.5000	0.9953	0.9937
78098	64	64	64	60.5000	0.9953	0.9937
78099	64	64	64	58.5000	0.9624	0.9609
78100	64	64	64	59.5000	0.9789	0.9773
78101	64	64	64	60.5000	0.9953	0.9937
78102	64	64	64	59.5000	0.9789	0.9773
78103	64	64	64	60.5000	0.9953	0.9937
78104	64	64	64	60.5000	0.9953	0.9937
78105	64	64	64	60.5000	0.9953	0.9937
78106	64	64	64	60.5000	0.9953	0.9937
78107	64	64	64	59.5000	0.9789	0.9773
78108	64	64	64	60.5000	0.9953	0.9937
78109	64	64	64	60.5000	0.9953	0.9937
78110	64	64	64	60.5000	0.9953	0.9937
78111	64	64	64	60.5000	0.9953	0.9937
78112	64	64	64	60.5000	0.9953	0.9937
78113	64	64	64	60.5000	0.9953	0.9937
78114	64	64	64	59.5000	0.9789	0.9773
78115	64	64	64	60.5000	0.9953	0.9937
78116	64	64	64	59.5000	0.9789	0.9773
78117	64	64	64	60.5000	0.9953	0.9937
78118	64	64	64	58.5000	0.9624	0.9609
78119	64	64	64	60.5000	0.9953	0.9937
78120	64	64	64	59.5000	0.9789	0.9773
78121	64	64	64	60.5000	0.9953	0.9937
78122	64	64	64	60.5000	0.9953	0.9937
78123	64	64	64	60.5000	0.9953	0.9937
78124	64	64	64	60.5000	0.9953	0.9937
78125	64	64	64	59.5000	0.9789	0.9773
78126	64	64	64	60.5000	0.9953	0.9937
78127	64	64	64	60.5000	0.9953	0.9937
78128	64	64	64	59.5000	0.9789	0.9773
78129	64	64	64	60.5000	0.9953	0.9937
78130	64	64	64	60.5000	0.9953	0.9937
78131	64	64	64	60.5000	0.9953	0.9937
78132	64	64	64	60.5000	0.9953	0.9937
78133	64	64	64	60.5000	0.9953	0.9937
78134	64	64	64	60.5000	0.9953	0.9937
78135	64	64	64	59.5000	0.9789	0.9773
78136	64	64	64	60.5000	0.9953	0.9937
78137	64	64	64	60.5000	0.9953	0.9937
78138	64	64	64	60.5000	0.9953	0.9937
78139	64	64	64	60.5000	0.9953	0.9937
78140	64	64	64	60.5000	0.9953	0.9937
78141	64	64	64	60.5000	0.9953	0.9937
78142	64	64	64	60.5000	0.9953	0.9937
78143	64	64	64	60.5000	0.9953	0.9937
78144	64	64	64	60.5000	0.9953	0.9937
78145	64	64	64	60.5000	0.9953	0.9937
78146	64	64	64	60.5000	0.9953	0.9937
78147	64	64	64	60.5000	0.9953	0.9937
78148	64	64	64	60.5000	0.9953	0.9937
78149	64	64	64	60.5000	0.9953	0.9937
78150	64	64	64	60.5000	0.9953	0.9937
78151	64	64	64	59.5000	0.9789	0.9773
78152	64	64	64	60.5000	0.9953	0.9937
78153	64	64	64	60.5000	0.9953	0.9937
78154	64	64	64	59.5000	0.9789	0.9773
78155	64	64	64	60.5000	0.9953	0.9937
78156	64	64	64	60.5000	0.9953	0.9937
78157	64	64	64	58.5000	0.9624	0.9609
78158	64	64	64	59.5000	0.9789	0.9773
78159	64	64	64	60.5000	0.9953	0.9937
78160	64	64	64	60.5000	0.9953	0.9937
78161	64	64	64	60.5000	0.9953	0.9937
78162	64	64	64	60.5000	0.9953	0.9937
78163	64	64	64	60.5000	0.9953	0.9937
78164	64	64	64	60.5000	0.9953	0.9937
78165	64	64	64	59.5000	0.9789	0.9773
78166	64	64	64	59.5000	0.9789	0.9773
78167	64	64	64	60.5000	0.9953	0.9937
78168	64	64	64	60.5000	0.9953	0.9937
78169	64	64	64	60.5000	0.9953	0.9937
78170	64	64	64	60.5000	0.9953	0.9937
78171	64	64	64	60.5000	0.9953	0.9937
78172	64	64	64	60.5000	0.9953	0.9937
78173	64	64	64	60.5000	0.9953	0.9937
78174	64	64	64	60.5000	0.9953	0.9937
78175	64	64	64	60.5000	0.9953	0.9937
78176	64	64	64	60.5000	0.9953	0.9937
78177	64	64	64	60.5000	0.9953	0.9937
78178	64	64	64	60.5000	0.9953	0.9937
78179	64	64	64	60.5000	0.9953	0.9937
78180	64	64	64	59.5000	0.9789	0.9773
78181	64	64	64	59.5000	0.9789	0.9773
78182	64	64	64	60.5000	0.9953	0.9937
78183	64	64	64	60.5000	0.9953	0.9937
78184	64	64	64	60.5000	0.9953	0.9937
78185	64	64	64	60.5000	0.9953	0.9937
78186	64	64	64	60.5000	0.9953	0.9937
78187	64	64	64	60.5000	0.9953	0.9937
78188	64	64	64	60.5000	0.9953	0.9937
78189	64	64	64	60.5000	0.9953	0.9937
78190	64	64	64	60.5000	0.9953	0.9937
78191	64	64	64	60.5000	0.9953	0.9937
78192	64	64	64	60.5000	0.9953	0.9937
78193	64	64	64	60.5000	0.9953	0.9937
78194	64	64	64	60.5000	0.9953	0.9937
78195	64	64	64	60.5000	0.9953	0.9937
78196	64	64	64	59.5000	0.9789	0.9773
78197	64	64	64	60.5000	0.9953	0.9937
78198	64	64	64	60.5000	0.9953	0.9937
78199	64	64	64	60.5000	0.9953	0.9937
78200	64	64	64	60.5000	0.9953	0.9937
78201	64	64	64	60.5000	0.9953	0.9937
78202	64	64	64	59.5000	0.9789	0.9773
78203	64	64	64	60.5000	0.9953	0.9937
78204	64	64	64	60.5000	0.9953	0.9937
78205	64	64	64	60.5000	0.9953	0.9937
78206	64	64	64	60.5000	0.9953	0.9937
78207	64	64	64	58.5000	0.9624	0.9609
78208	64	64	64	59.5000	0.9789	0.9773
78209	64	64	64	60.5000	0.9953	0.9937
78210	64	64	64	60.5000	0.9953	0.9937
78211	64	64	64	59.5000	0.9789	0.9773
78212	64	64	64	60.5000	0.9953	0.9937
78213	64	64	64	60.5000	0.9953	0.9937
78214	64	64	64	60.5000	0.9953	0.9937
78215	64	64	64	60.5000	0.9953	0.9937
78216	64	64	64	60.5000	0.9953	0.9937
78217	64	64	64	60.5000	0.9953	0.9937
78218	64	64	64	59.5000	0.9789	0.9773
78219	64	64	64	60.5000	0.9953	0.9937
78220	64	64	64	60.5000	0.9953	0.9937
78221	64	64	64	60.5000	0.9953	0.9937
78222	64	64	64	60.5000	0.9953	0.9937
78223	64	64	64	60.5000	0.9953	0.9937
78224	64	64	64	59.5000	0.9789	0.9773
78225	64	64	64	60.5000	0.9953	0.9937
78226	64	64	64	60.5000	0.9953	0.9937
78227	64	64	64	59.5000	0.9789	0.9773
78228	64	64	64	59.5000	0.9789	0.9773
78229	64	64	64	60.5000	0.9953	0.9937
78230	64	64	64	60.5000	0.9953	0.9937
78231	64	64	64	60.5000	0.9953	0.9937
78232	64	64	64	60.5000	0.9953	0.9937
78233	64	64	64	60.5000	0.9953	0.9937
78234	64	64	64	60.5000	0.9953	0.9937
78235	64	64	64	59.5000	0.9789	0.9773
78236	64	64	64	60.5000	0.9953	0.9937
78237	64	64	64	60.5000	0.9953	0.9937
78238	64	64	64	60.5000	0.9953	0.9937
78239	64	64	64	60.5000	0.9953	0.9937
78240	64	64	64	59.5000	0.9789	0.9773
78241	64	64	64	60.5000	0.9953	0.9937
78242	64	64	64	60.5000	0.9953	0.9937
78243	64	64	64	60.5000	0.9953	0.9937
78244	64	64	64	60.5000	0.9953	0.9937
78245	64	64	64	60.5000	0.9953	0.9937
78246	64	64	64	60.5000	0.9953	0.9937
78247	64	64	64	59.5000	0.9789	0.9773
78248	64	64	64	60.5000	0.9953	0.9937
78249	64	64	64	60.5000	0.9953	0.9937
78250	64	64	64	60.5000	0.9953	0.9937
78251	64	64	64	60.5000	0.9953	0.9937
78252	64	64	64	60.5000	0.9953	0.9937
78253	64	64	64	60.5000	0.9953	0.9937
78254	64	64	64	58.5000	0.9624	0.9609
78255	64	64	64	60.5000	0.9953	0.9937
78256	64	64	64	60.5000	0.9953	0.9937
78257	64	64	64	60.5000	0.9953	0.9937
78258	64	64	64	60.5000	0.9953	0.9937
78259	64	64	64	59.5000	0.9789	0.9773
78260	64	64	64	60.5000	0.9953	0.9937
78261	64	64	64	60.5000	0.9953	0.9937
78262	64	64	64	60.5000	0.9953	0.9937
78263	64	64	64	60.5000	0.9953	0.9937
78264	64	64	64	60.5000	0.9953	0.9937
78265	64	64	64	58.5000	0.9624	0.9609
78266	64	64	64	60.5000	0.9953	0.9937
78267	64	64	64	58.5000	0.9624	0.9609
78268	64	64	64	60.5000	0.9953	0.9937
78269	64	64	64	60.5000	0.9953	0.9937
78270	64	64	64	60.5000	0.9953	0.9937
78271	64	64	64	60.5000	0.9953	0.9937
78272	64	64	64	60.5000	0.9953	0.9937
78273	64	64	64	59.5000	0.9789	0.9773
78274	64	64	64	60.5000	0.9953	0.9937
78275	64	64	64	59.5000	0.9789	0.9773
78276	64	64	64	59.5000	0.9789	0.9773
78277	64	64	64	58.5000	0.9624	0.9609
78278	64	64	64	60.5000	0.9953	0.9937
78279	64	64	64	60.5000	0.9953	0.9937
78280	64	64	64	60.5000	0.9953	0.9937
78281	64	64	64	60.5000	0.9953	0.9937
78282	64	64	64	60.5000	0.9953	0.9937
78283	64	64	64	59.5000	0.9789	0.9773
78284	64	64	64	60.5000	0.9953	0.9937
78285	64	64	64	59.5000	0.9789	0.9773
78286	64	64	64	60.5000	0.9953	0.9937
78287	64	64	64	60.5000	0.9953	0.9937
78288	64	64	64	60.5000	0.9953	0.9937
78289	64	64	64	58.5000	0.9624	0.9609
78290	64	64	64	60.5000	0.9953	0.9937
78291	64	64	64	60.5000	0.9953	0.9937
78292	64	64	64	60.5000	0.9953	0.9937
78293	64	64	64	60.5000	0.9953	0.9937
78294	64	64	64	60.5000	0.9953	0.9937
78295	64	64	64	59.5000	0.9789	0.9773
78296	64	64	64	59.5000	0.9789	0.9773
78297	64	64	64	60.5000	0.9953	0.9937
78298	64	64	64	59.5000	0.9789	0.9773
78299	64	64	64	60.5000	0.9953	0.9937
78300	64	64	64	60.5000	0.9953	0.9937
78301	64	64	64	59.5000	0.9789	0.9773
78302	64	64	64	60.5000	0.9953	0.9937
78303	64	64	64	60.5000	0.9953	0.9937
78304	64	64	64	60.5000	0.9953	0.9937
78305	64	64	64	60.5000	0.9953	0.9937
78306	64	64	64	60.5000	0.9953	0.9937
78307	64	64	64	60.5000	0.9953	0.9937
78308	64	64	64	59.5000	0.9789	0.9773
78309	64	64	64	60.5000	0.9953	0.9937
78310	64	64	64	59.5000	0.9789	0.9773
78311	64	64	64	60.5000	0.9953	0.9937
78312	64	64	64	60.5000	0.9953	0.9937
78313	64	64	64	60.5000	0.9953	0.9937
78314	64	64	64	60.5000	0.9953	0.9937
78315	64	64	64	58.5000	0.9624	0.9609
78316	64	64	64	60.5000	0.9953	0.9937
78317	64	64	64	60.5000	0.9953	0.9937
78318	64	64	64	60.5000	0.9953	0.9937
78319	64	64	64	60.5000	0.9953	0.9937
78320	64	64	64	60.5000	0.9953	0.9937
78321	64	64	64	60.5000	0.9953	0.9937
78322	64	64	64	60.5000	0.9953	0.9937
78323	64	64	64	60.5000	0.9953	0.9937
78324	64	64	64	60.5000	0.9953	0.9937
78325	64	64	64	60.5000	0.9953	0.9937
78326	64	64	64	60.5000	0.9953	0.9937
78327	64	64	64	60.5000	0.9953	0.9937
78328	64	64	64	59.5000	0.9789	0.9773
78329	64	64	64	60.5000	0.9953	0.9937
78330	64	64	64	60.5000	0.9953	0.9937
78331	64	64	64	58.5000	0.9624	0.9609
78332	64	64	64	60.5000	0.9953	0.9937
78333	64	64	64	59.5000	0.9789	0.9773
78334	64	64	64	59.5000	0.9789	0.9773
78335	64	64	64	59.5000	0.9789	0.9773
78336	64	64	64	59.5000	0.9789	0.9773
78337	64	64	64	60.5000	0.9953	0.9937
78338	64	64	64	60.5000	0.9953	0.9937
78339	64	64	64	59.5000	0.9789	0.9773
78340	64	64	64	60.5000	0.9953	0.9937
78341	64	64	64	59.5000	0.9789	0.9773
78342	64	64	64	60.5000	0.9953	0.9937
78343	64	64	64	60.5000	0.9953	0.9937
78344	64	64	64	60.5000	0.9953	0.9937
78345	64	64	64	60.5000	0.9953	0.9937
78346	64	64	64	60.5000	0.9953	0.9937
78347	64	64	64	60.5000	0.9953	0.9937
78348	64	64	64	59.5000	0.9789	0.9773
78349	64	64	64	60.5000	0.9953	0.9937
78350	64	64	64	60.5000	0.9953	0.9937
78351	64	64	64	59.5000	0.9789	0.9773
78352	64	64	64	60.5000	0.9953	0.9937
78353	64	64	64	60.5000	0.9953	0.9937
78354	64	64	64	60.5000	0.9953	0.9937
78355	64	64	64	59.5000	0.9789	0.9773
78356	64	64	64	59.5000	0.9789	0.9773
78357	64	64	64	60.5000	0.9953	0.9937
78358	64	64	64	59.5000	0.9789	0.9773
78359	64	64	64	60.5000	0.9953	0.9937
78360	64	64	64	60.5000	0.9953	0.9937
78361	64	64	64	60.5000	0.9953	0.9937
78362	64	64	64	59.5000	0.9789	0.9773
78363	64	64	64	60.5000	0.9953	0.9937
78364	64	64	64	59.5000	0.9789	0.9773
78365	64	64	64	60.5000	0.9953	0.9937
78366	64	64	64	59.5000	0.9789	0.9773
78367	64	64	64	60.5000	0.9953	0.9937
78368	64	64	64	59.5000	0.9789	0.9773
78369	64	64	64	60.5000	0.9953	0.9937
78370	64	64	64	60.5000	0.9953	0.9937
78371	64	64	64	58.5000	0.9624	0.9609
78372	64	64	64	60.5000	0.9953	0.9937
78373	64	64	64	60.5000	0.9953	0.9937
78374	64	64	64	60.5000	0.9953	0.9937
78375	64	64	64	60.5000	0.9953	0.9937
78376	64	64	64	60.5000	0.9953	0.9937
78377	64	64	64	60.5000	0.9953	0.9937
78378	64	64	64	60.5000	0.9953	0.9937
78379	64	64	64	60.5000	0.9953	0.9937
78380	64	64	64	60.5000	0.9953	0.9937
78381	64	64	64	60.5000	0.9953	0.9937
78382	64	64	64	59.5000	0.9789	0.9773
78383	64	64	64	60.5000	0.9953	0.9937
78384	64	64	64	59.5000	0.9789	0.9773
78385	64	64	64	59.5000	0.9789	0.9773
78386	64	64	64	60.5000	0.9953	0.9937
78387	64	64	64	60.5000	0.9953	0.9937
78388	64	64	64	60.5000	0.9953	0.9937
78389	64	64	64	60.5000	0.9953	0.9937
78390	64	64	64	60.5000	0.9953	0.9937
78391	64	64	64	60.5000	0.9953	0.9937
78392	64	64	64	60.5000	0.9953	0.9937
78393	64	64	64	60.5000	0.9953	0.9937
78394	64	64	64	60.5000	0.9953	0.9937
78395	64	64	64	60.5000	0.9953	0.9937
78396	64	64	64	60.5000	0.9953	0.9937
78397	64	64	64	60.5000	0.9953	0.9937
78398	64	64	64	60.5000	0.9953	0.9937
78399	64	64	64	60.5000	0.9953	0.9937
78400	64	64	64	59.5000	0.9789	0.9773
78401	64	64	64	60.5000	0.9953	0.9937
78402	64	64	64	60.5000	0.9953	0.9937
78403	64	64	64	60.5000	0.9953	0.9937
78404	64	64	64	60.5000	0.9953	0.9937
78405	64	64	64	60.5000	0.9953	0.9937
78406	64	64	64	60.5000	0.9953	0.9937
78407	64	64	64	60.5000	0.9953	0.9937
78408	64	64	64	60.5000	0.9953	0.9937
78409	64	64	64	60.5000	0.9953	0.9937
78410	64	64	64	60.5000	0.9953	0.9937
78411	64	64	64	60.5000	0.9953	0.9937
78412	64	64	64	60.5000	0.9953	0.9937
78413	64	64	64	59.5000	0.9789	0.9773
78414	64	64	64	60.5000	0.9953	0.9937
78415	64	64	64	60.5000	0.9953	0.9937
78416	64	64	64	60.5000	0.9953	0.9937
78417	64	64	64	60.5000	0.9953	0.9937
78418	64	64	64	60.5000	0.9953	0.9937
78419	64	64	64	60.5000	0.9953	0.9937
78420	64	64	64	59.5000	0.9789	0.9773
78421	64	64	64	60.5000	0.9953	0.9937
78422	64	64	64	60.5000	0.9953	0.9937
78423	64	64	64	60.5000	0.9953	0.9937
78424	64	64	64	60.5000	0.9953	0.9937
78425	64	64	64	60.5000	0.9953	0.9937
78426	64	64	64	60.5000	0.9953	0.9937
78427	64	64	64	59.5000	0.9789	0.9773
78428	64	64	64	59.5000	0.9789	0.9773
78429	64	64	64	60.5000	0.9953	0.9937
78430	64	64	64	59.5000	0.9789	0.9773
78431	64	64	64	60.5000	0.9953	0.9937
78432	64	64	64	59.5000	0.9789	0.9773
78433	64	64	64	60.5000	0.9953	0.9937
