Tree	Tree_taxa	RefTree_taxa	Common_taxa	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
63511	64	64	64	551.0000	1.1077	0.7693
63512	64	64	64	529.0000	1.0635	0.7386
63513	64	64	64	554.0000	1.1137	0.7735
63514	64	64	64	495.0000	0.9951	0.6912
63515	64	64	64	530.0000	1.0655	0.7400
63516	64	64	64	537.0000	1.0795	0.7498
63517	64	64	64	562.0000	1.1298	0.7847
63518	64	64	64	497.0000	0.9991	0.6939
63519	64	64	64	548.0000	1.1017	0.7652
63520	64	64	64	563.0000	1.1318	0.7861
63521	64	64	64	534.0000	1.0735	0.7456
63522	64	64	64	549.0000	1.1037	0.7666
63523	64	64	64	528.0000	1.0614	0.7372
63524	64	64	64	558.0000	1.1218	0.7791
63525	64	64	64	573.0000	1.1519	0.8001
63526	64	64	64	521.0000	1.0474	0.7275
63527	64	64	64	524.0000	1.0534	0.7316
63528	64	64	64	562.0000	1.1298	0.7847
63529	64	64	64	539.0000	1.0836	0.7526
63530	64	64	64	525.0000	1.0554	0.7330
63531	64	64	64	564.0000	1.1338	0.7875
63532	64	64	64	552.0000	1.1097	0.7707
63533	64	64	64	518.0000	1.0413	0.7233
63534	64	64	64	504.0000	1.0132	0.7037
63535	64	64	64	550.0000	1.1057	0.7680
63536	64	64	64	529.0000	1.0635	0.7386
63537	64	64	64	554.0000	1.1137	0.7735
63538	64	64	64	584.0000	1.1740	0.8154
63539	64	64	64	582.0000	1.1700	0.8126
63540	64	64	64	568.0000	1.1419	0.7931
63541	64	64	64	549.0000	1.1037	0.7666
63542	64	64	64	530.0000	1.0655	0.7400
63543	64	64	64	518.0000	1.0413	0.7233
63544	64	64	64	499.0000	1.0032	0.6967
63545	64	64	64	557.0000	1.1197	0.7777
63546	64	64	64	592.0000	1.1901	0.8266
63547	64	64	64	537.0000	1.0795	0.7498
63548	64	64	64	563.0000	1.1318	0.7861
63549	64	64	64	544.0000	1.0936	0.7596
63550	64	64	64	547.0000	1.0996	0.7638
63551	64	64	64	568.0000	1.1419	0.7931
63552	64	64	64	507.0000	1.0192	0.7079
63553	64	64	64	532.0000	1.0695	0.7428
63554	64	64	64	559.0000	1.1238	0.7805
63555	64	64	64	582.0000	1.1700	0.8126
63556	64	64	64	579.0000	1.1640	0.8084
63557	64	64	64	520.0000	1.0454	0.7261
63558	64	64	64	560.0000	1.1258	0.7819
63559	64	64	64	551.0000	1.1077	0.7693
63560	64	64	64	530.0000	1.0655	0.7400
63561	64	64	64	539.0000	1.0836	0.7526
63562	64	64	64	538.0000	1.0816	0.7512
63563	64	64	64	533.0000	1.0715	0.7442
63564	64	64	64	511.0000	1.0273	0.7135
63565	64	64	64	515.0000	1.0353	0.7191
63566	64	64	64	555.0000	1.1157	0.7749
63567	64	64	64	514.0000	1.0333	0.7177
63568	64	64	64	484.0000	0.9730	0.6758
63569	64	64	64	515.0000	1.0353	0.7191
63570	64	64	64	539.0000	1.0836	0.7526
63571	64	64	64	528.0000	1.0614	0.7372
63572	64	64	64	481.0000	0.9670	0.6716
63573	64	64	64	556.0000	1.1177	0.7763
63574	64	64	64	531.0000	1.0675	0.7414
63575	64	64	64	511.0000	1.0273	0.7135
63576	64	64	64	498.0000	1.0011	0.6953
63577	64	64	64	584.0000	1.1740	0.8154
63578	64	64	64	551.0000	1.1077	0.7693
63579	64	64	64	564.0000	1.1338	0.7875
63580	64	64	64	538.0000	1.0816	0.7512
63581	64	64	64	565.0000	1.1358	0.7889
63582	64	64	64	555.0000	1.1157	0.7749
63583	64	64	64	532.0000	1.0695	0.7428
63584	64	64	64	543.0000	1.0916	0.7582
63585	64	64	64	576.0000	1.1579	0.8043
63586	64	64	64	483.0000	0.9710	0.6744
63587	64	64	64	563.0000	1.1318	0.7861
63588	64	64	64	553.0000	1.1117	0.7721
63589	64	64	64	520.0000	1.0454	0.7261
63590	64	64	64	506.0000	1.0172	0.7065
63591	64	64	64	546.0000	1.0976	0.7624
63592	64	64	64	554.0000	1.1137	0.7735
63593	64	64	64	530.0000	1.0655	0.7400
63594	64	64	64	559.0000	1.1238	0.7805
63595	64	64	64	529.0000	1.0635	0.7386
63596	64	64	64	548.0000	1.1017	0.7652
63597	64	64	64	534.0000	1.0735	0.7456
63598	64	64	64	496.0000	0.9971	0.6926
63599	64	64	64	546.0000	1.0976	0.7624
63600	64	64	64	521.0000	1.0474	0.7275
63601	64	64	64	541.0000	1.0876	0.7554
63602	64	64	64	555.0000	1.1157	0.7749
63603	64	64	64	543.0000	1.0916	0.7582
63604	64	64	64	531.0000	1.0675	0.7414
63605	64	64	64	519.0000	1.0434	0.7247
63606	64	64	64	563.0000	1.1318	0.7861
63607	64	64	64	561.0000	1.1278	0.7833
63608	64	64	64	548.0000	1.1017	0.7652
63609	64	64	64	494.0000	0.9931	0.6898
63610	64	64	64	562.0000	1.1298	0.7847
63611	64	64	64	532.0000	1.0695	0.7428
63612	64	64	64	504.0000	1.0132	0.7037
63613	64	64	64	570.0000	1.1459	0.7959
63614	64	64	64	572.0000	1.1499	0.7987
63615	64	64	64	534.0000	1.0735	0.7456
63616	64	64	64	584.0000	1.1740	0.8154
63617	64	64	64	516.0000	1.0373	0.7205
63618	64	64	64	554.0000	1.1137	0.7735
63619	64	64	64	534.0000	1.0735	0.7456
63620	64	64	64	525.0000	1.0554	0.7330
63621	64	64	64	503.0000	1.0112	0.7023
63622	64	64	64	577.0000	1.1600	0.8057
63623	64	64	64	541.0000	1.0876	0.7554
63624	64	64	64	533.0000	1.0715	0.7442
63625	64	64	64	530.0000	1.0655	0.7400
63626	64	64	64	516.0000	1.0373	0.7205
63627	64	64	64	551.0000	1.1077	0.7693
63628	64	64	64	536.0000	1.0775	0.7484
63629	64	64	64	522.0000	1.0494	0.7289
63630	64	64	64	568.0000	1.1419	0.7931
63631	64	64	64	555.0000	1.1157	0.7749
63632	64	64	64	554.0000	1.1137	0.7735
63633	64	64	64	532.0000	1.0695	0.7428
63634	64	64	64	532.0000	1.0695	0.7428
63635	64	64	64	538.0000	1.0816	0.7512
63636	64	64	64	570.0000	1.1459	0.7959
63637	64	64	64	528.0000	1.0614	0.7372
63638	64	64	64	535.0000	1.0755	0.7470
63639	64	64	64	557.0000	1.1197	0.7777
63640	64	64	64	521.0000	1.0474	0.7275
63641	64	64	64	547.0000	1.0996	0.7638
63642	64	64	64	532.0000	1.0695	0.7428
63643	64	64	64	578.0000	1.1620	0.8070
63644	64	64	64	542.0000	1.0896	0.7568
63645	64	64	64	584.0000	1.1740	0.8154
63646	64	64	64	545.0000	1.0956	0.7610
63647	64	64	64	574.0000	1.1539	0.8015
63648	64	64	64	577.0000	1.1600	0.8057
63649	64	64	64	521.0000	1.0474	0.7275
63650	64	64	64	564.0000	1.1338	0.7875
63651	64	64	64	533.0000	1.0715	0.7442
63652	64	64	64	526.0000	1.0574	0.7344
63653	64	64	64	527.0000	1.0594	0.7358
63654	64	64	64	564.0000	1.1338	0.7875
63655	64	64	64	489.0000	0.9830	0.6828
63656	64	64	64	499.0000	1.0032	0.6967
63657	64	64	64	537.0000	1.0795	0.7498
63658	64	64	64	546.0000	1.0976	0.7624
63659	64	64	64	522.0000	1.0494	0.7289
63660	64	64	64	555.0000	1.1157	0.7749
63661	64	64	64	549.0000	1.1037	0.7666
63662	64	64	64	476.0000	0.9569	0.6646
63663	64	64	64	523.0000	1.0514	0.7303
63664	64	64	64	561.0000	1.1278	0.7833
63665	64	64	64	453.0000	0.9107	0.6325
63666	64	64	64	479.0000	0.9629	0.6688
63667	64	64	64	546.0000	1.0976	0.7624
63668	64	64	64	549.0000	1.1037	0.7666
63669	64	64	64	545.0000	1.0956	0.7610
63670	64	64	64	541.0000	1.0876	0.7554
63671	64	64	64	556.0000	1.1177	0.7763
63672	64	64	64	523.0000	1.0514	0.7303
63673	64	64	64	560.0000	1.1258	0.7819
63674	64	64	64	580.0000	1.1660	0.8098
63675	64	64	64	533.0000	1.0715	0.7442
63676	64	64	64	579.0000	1.1640	0.8084
63677	64	64	64	516.0000	1.0373	0.7205
63678	64	64	64	564.0000	1.1338	0.7875
63679	64	64	64	543.0000	1.0916	0.7582
63680	64	64	64	509.0000	1.0233	0.7107
63681	64	64	64	523.0000	1.0514	0.7303
63682	64	64	64	545.0000	1.0956	0.7610
63683	64	64	64	552.0000	1.1097	0.7707
63684	64	64	64	533.0000	1.0715	0.7442
63685	64	64	64	514.0000	1.0333	0.7177
63686	64	64	64	519.0000	1.0434	0.7247
63687	64	64	64	535.0000	1.0755	0.7470
63688	64	64	64	560.0000	1.1258	0.7819
63689	64	64	64	494.0000	0.9931	0.6898
63690	64	64	64	550.0000	1.1057	0.7680
63691	64	64	64	525.0000	1.0554	0.7330
63692	64	64	64	540.0000	1.0856	0.7540
63693	64	64	64	520.0000	1.0454	0.7261
63694	64	64	64	566.0000	1.1378	0.7903
63695	64	64	64	571.0000	1.1479	0.7973
63696	64	64	64	539.0000	1.0836	0.7526
63697	64	64	64	559.0000	1.1238	0.7805
63698	64	64	64	533.0000	1.0715	0.7442
63699	64	64	64	544.0000	1.0936	0.7596
63700	64	64	64	538.0000	1.0816	0.7512
63701	64	64	64	512.0000	1.0293	0.7149
63702	64	64	64	558.0000	1.1218	0.7791
63703	64	64	64	556.0000	1.1177	0.7763
63704	64	64	64	505.0000	1.0152	0.7051
63705	64	64	64	545.0000	1.0956	0.7610
63706	64	64	64	518.0000	1.0413	0.7233
63707	64	64	64	546.0000	1.0976	0.7624
63708	64	64	64	544.0000	1.0936	0.7596
63709	64	64	64	566.0000	1.1378	0.7903
63710	64	64	64	541.0000	1.0876	0.7554
63711	64	64	64	590.0000	1.1861	0.8238
63712	64	64	64	550.0000	1.1057	0.7680
63713	64	64	64	567.0000	1.1399	0.7917
63714	64	64	64	547.0000	1.0996	0.7638
63715	64	64	64	492.0000	0.9891	0.6870
63716	64	64	64	533.0000	1.0715	0.7442
63717	64	64	64	548.0000	1.1017	0.7652
63718	64	64	64	603.0000	1.2122	0.8420
63719	64	64	64	530.0000	1.0655	0.7400
63720	64	64	64	566.0000	1.1378	0.7903
63721	64	64	64	578.0000	1.1620	0.8070
63722	64	64	64	552.0000	1.1097	0.7707
63723	64	64	64	475.0000	0.9549	0.6632
63724	64	64	64	580.0000	1.1660	0.8098
63725	64	64	64	523.0000	1.0514	0.7303
63726	64	64	64	575.0000	1.1559	0.8029
63727	64	64	64	564.0000	1.1338	0.7875
63728	64	64	64	514.0000	1.0333	0.7177
63729	64	64	64	574.0000	1.1539	0.8015
63730	64	64	64	566.0000	1.1378	0.7903
63731	64	64	64	504.0000	1.0132	0.7037
63732	64	64	64	527.0000	1.0594	0.7358
63733	64	64	64	541.0000	1.0876	0.7554
63734	64	64	64	524.0000	1.0534	0.7316
63735	64	64	64	568.0000	1.1419	0.7931
63736	64	64	64	495.0000	0.9951	0.6912
63737	64	64	64	507.0000	1.0192	0.7079
63738	64	64	64	540.0000	1.0856	0.7540
63739	64	64	64	500.0000	1.0052	0.6981
63740	64	64	64	546.0000	1.0976	0.7624
63741	64	64	64	555.0000	1.1157	0.7749
63742	64	64	64	527.0000	1.0594	0.7358
63743	64	64	64	533.0000	1.0715	0.7442
63744	64	64	64	561.0000	1.1278	0.7833
63745	64	64	64	564.0000	1.1338	0.7875
63746	64	64	64	545.0000	1.0956	0.7610
63747	64	64	64	515.0000	1.0353	0.7191
63748	64	64	64	544.0000	1.0936	0.7596
63749	64	64	64	554.0000	1.1137	0.7735
63750	64	64	64	513.0000	1.0313	0.7163
63751	64	64	64	566.0000	1.1378	0.7903
63752	64	64	64	570.0000	1.1459	0.7959
63753	64	64	64	524.0000	1.0534	0.7316
63754	64	64	64	563.0000	1.1318	0.7861
63755	64	64	64	572.0000	1.1499	0.7987
63756	64	64	64	537.0000	1.0795	0.7498
63757	64	64	64	554.0000	1.1137	0.7735
63758	64	64	64	553.0000	1.1117	0.7721
63759	64	64	64	543.0000	1.0916	0.7582
63760	64	64	64	529.0000	1.0635	0.7386
63761	64	64	64	547.0000	1.0996	0.7638
63762	64	64	64	531.0000	1.0675	0.7414
63763	64	64	64	534.0000	1.0735	0.7456
63764	64	64	64	563.0000	1.1318	0.7861
63765	64	64	64	575.0000	1.1559	0.8029
63766	64	64	64	543.0000	1.0916	0.7582
63767	64	64	64	533.0000	1.0715	0.7442
63768	64	64	64	546.0000	1.0976	0.7624
63769	64	64	64	524.0000	1.0534	0.7316
63770	64	64	64	587.0000	1.1801	0.8196
63771	64	64	64	580.0000	1.1660	0.8098
63772	64	64	64	549.0000	1.1037	0.7666
63773	64	64	64	562.0000	1.1298	0.7847
63774	64	64	64	533.0000	1.0715	0.7442
63775	64	64	64	525.0000	1.0554	0.7330
63776	64	64	64	502.0000	1.0092	0.7009
63777	64	64	64	509.0000	1.0233	0.7107
63778	64	64	64	561.0000	1.1278	0.7833
63779	64	64	64	484.0000	0.9730	0.6758
63780	64	64	64	556.0000	1.1177	0.7763
63781	64	64	64	550.0000	1.1057	0.7680
63782	64	64	64	557.0000	1.1197	0.7777
63783	64	64	64	564.0000	1.1338	0.7875
63784	64	64	64	548.0000	1.1017	0.7652
63785	64	64	64	545.0000	1.0956	0.7610
63786	64	64	64	565.0000	1.1358	0.7889
63787	64	64	64	539.0000	1.0836	0.7526
63788	64	64	64	522.0000	1.0494	0.7289
63789	64	64	64	568.0000	1.1419	0.7931
63790	64	64	64	502.0000	1.0092	0.7009
63791	64	64	64	557.0000	1.1197	0.7777
63792	64	64	64	490.0000	0.9851	0.6842
63793	64	64	64	558.0000	1.1218	0.7791
63794	64	64	64	504.0000	1.0132	0.7037
63795	64	64	64	504.0000	1.0132	0.7037
63796	64	64	64	494.0000	0.9931	0.6898
63797	64	64	64	569.0000	1.1439	0.7945
63798	64	64	64	514.0000	1.0333	0.7177
63799	64	64	64	596.0000	1.1982	0.8322
63800	64	64	64	534.0000	1.0735	0.7456
63801	64	64	64	565.0000	1.1358	0.7889
63802	64	64	64	561.0000	1.1278	0.7833
63803	64	64	64	551.0000	1.1077	0.7693
63804	64	64	64	531.0000	1.0675	0.7414
63805	64	64	64	541.0000	1.0876	0.7554
63806	64	64	64	513.0000	1.0313	0.7163
63807	64	64	64	556.0000	1.1177	0.7763
63808	64	64	64	521.0000	1.0474	0.7275
63809	64	64	64	536.0000	1.0775	0.7484
63810	64	64	64	556.0000	1.1177	0.7763
63811	64	64	64	557.0000	1.1197	0.7777
63812	64	64	64	536.0000	1.0775	0.7484
63813	64	64	64	504.0000	1.0132	0.7037
63814	64	64	64	544.0000	1.0936	0.7596
63815	64	64	64	551.0000	1.1077	0.7693
63816	64	64	64	520.0000	1.0454	0.7261
63817	64	64	64	566.0000	1.1378	0.7903
63818	64	64	64	566.0000	1.1378	0.7903
63819	64	64	64	527.0000	1.0594	0.7358
63820	64	64	64	596.0000	1.1982	0.8322
63821	64	64	64	569.0000	1.1439	0.7945
63822	64	64	64	542.0000	1.0896	0.7568
63823	64	64	64	532.0000	1.0695	0.7428
63824	64	64	64	561.0000	1.1278	0.7833
63825	64	64	64	551.0000	1.1077	0.7693
63826	64	64	64	512.0000	1.0293	0.7149
63827	64	64	64	574.0000	1.1539	0.8015
63828	64	64	64	551.0000	1.1077	0.7693
63829	64	64	64	569.0000	1.1439	0.7945
63830	64	64	64	536.0000	1.0775	0.7484
63831	64	64	64	567.0000	1.1399	0.7917
63832	64	64	64	532.0000	1.0695	0.7428
63833	64	64	64	557.0000	1.1197	0.7777
63834	64	64	64	522.0000	1.0494	0.7289
63835	64	64	64	563.0000	1.1318	0.7861
63836	64	64	64	562.0000	1.1298	0.7847
63837	64	64	64	533.0000	1.0715	0.7442
63838	64	64	64	513.0000	1.0313	0.7163
63839	64	64	64	550.0000	1.1057	0.7680
63840	64	64	64	545.0000	1.0956	0.7610
63841	64	64	64	547.0000	1.0996	0.7638
63842	64	64	64	564.0000	1.1338	0.7875
63843	64	64	64	576.0000	1.1579	0.8043
63844	64	64	64	559.0000	1.1238	0.7805
63845	64	64	64	556.0000	1.1177	0.7763
63846	64	64	64	578.0000	1.1620	0.8070
63847	64	64	64	552.0000	1.1097	0.7707
63848	64	64	64	536.0000	1.0775	0.7484
63849	64	64	64	556.0000	1.1177	0.7763
63850	64	64	64	519.0000	1.0434	0.7247
63851	64	64	64	510.0000	1.0253	0.7121
63852	64	64	64	535.0000	1.0755	0.7470
63853	64	64	64	569.0000	1.1439	0.7945
63854	64	64	64	553.0000	1.1117	0.7721
63855	64	64	64	552.0000	1.1097	0.7707
63856	64	64	64	575.0000	1.1559	0.8029
63857	64	64	64	560.0000	1.1258	0.7819
63858	64	64	64	557.0000	1.1197	0.7777
63859	64	64	64	544.0000	1.0936	0.7596
63860	64	64	64	533.0000	1.0715	0.7442
63861	64	64	64	546.0000	1.0976	0.7624
63862	64	64	64	537.0000	1.0795	0.7498
63863	64	64	64	562.0000	1.1298	0.7847
63864	64	64	64	550.0000	1.1057	0.7680
63865	64	64	64	496.0000	0.9971	0.6926
63866	64	64	64	513.0000	1.0313	0.7163
63867	64	64	64	509.0000	1.0233	0.7107
63868	64	64	64	532.0000	1.0695	0.7428
63869	64	64	64	590.0000	1.1861	0.8238
63870	64	64	64	556.0000	1.1177	0.7763
63871	64	64	64	553.0000	1.1117	0.7721
63872	64	64	64	517.0000	1.0393	0.7219
63873	64	64	64	574.0000	1.1539	0.8015
63874	64	64	64	519.0000	1.0434	0.7247
63875	64	64	64	523.0000	1.0514	0.7303
63876	64	64	64	494.0000	0.9931	0.6898
63877	64	64	64	571.0000	1.1479	0.7973
63878	64	64	64	530.0000	1.0655	0.7400
63879	64	64	64	576.0000	1.1579	0.8043
63880	64	64	64	568.0000	1.1419	0.7931
63881	64	64	64	532.0000	1.0695	0.7428
63882	64	64	64	546.0000	1.0976	0.7624
63883	64	64	64	531.0000	1.0675	0.7414
63884	64	64	64	564.0000	1.1338	0.7875
63885	64	64	64	561.0000	1.1278	0.7833
63886	64	64	64	528.0000	1.0614	0.7372
63887	64	64	64	574.0000	1.1539	0.8015
63888	64	64	64	548.0000	1.1017	0.7652
63889	64	64	64	529.0000	1.0635	0.7386
63890	64	64	64	542.0000	1.0896	0.7568
63891	64	64	64	576.0000	1.1579	0.8043
63892	64	64	64	553.0000	1.1117	0.7721
63893	64	64	64	543.0000	1.0916	0.7582
63894	64	64	64	512.0000	1.0293	0.7149
63895	64	64	64	559.0000	1.1238	0.7805
63896	64	64	64	497.0000	0.9991	0.6939
63897	64	64	64	493.0000	0.9911	0.6884
63898	64	64	64	552.0000	1.1097	0.7707
63899	64	64	64	529.0000	1.0635	0.7386
63900	64	64	64	549.0000	1.1037	0.7666
63901	64	64	64	554.0000	1.1137	0.7735
63902	64	64	64	547.0000	1.0996	0.7638
63903	64	64	64	524.0000	1.0534	0.7316
63904	64	64	64	541.0000	1.0876	0.7554
63905	64	64	64	507.0000	1.0192	0.7079
63906	64	64	64	524.0000	1.0534	0.7316
63907	64	64	64	589.0000	1.1841	0.8224
63908	64	64	64	542.0000	1.0896	0.7568
63909	64	64	64	533.0000	1.0715	0.7442
63910	64	64	64	587.0000	1.1801	0.8196
63911	64	64	64	552.0000	1.1097	0.7707
63912	64	64	64	555.0000	1.1157	0.7749
63913	64	64	64	508.0000	1.0212	0.7093
63914	64	64	64	536.0000	1.0775	0.7484
63915	64	64	64	527.0000	1.0594	0.7358
63916	64	64	64	503.0000	1.0112	0.7023
63917	64	64	64	542.0000	1.0896	0.7568
63918	64	64	64	537.0000	1.0795	0.7498
63919	64	64	64	505.0000	1.0152	0.7051
63920	64	64	64	530.0000	1.0655	0.7400
63921	64	64	64	538.0000	1.0816	0.7512
63922	64	64	64	559.0000	1.1238	0.7805
63923	64	64	64	562.0000	1.1298	0.7847
63924	64	64	64	510.0000	1.0253	0.7121
63925	64	64	64	561.0000	1.1278	0.7833
63926	64	64	64	542.0000	1.0896	0.7568
63927	64	64	64	526.0000	1.0574	0.7344
63928	64	64	64	529.0000	1.0635	0.7386
63929	64	64	64	511.0000	1.0273	0.7135
63930	64	64	64	541.0000	1.0876	0.7554
63931	64	64	64	512.0000	1.0293	0.7149
63932	64	64	64	532.0000	1.0695	0.7428
63933	64	64	64	549.0000	1.1037	0.7666
63934	64	64	64	532.0000	1.0695	0.7428
63935	64	64	64	559.0000	1.1238	0.7805
63936	64	64	64	488.0000	0.9810	0.6814
63937	64	64	64	578.0000	1.1620	0.8070
63938	64	64	64	528.0000	1.0614	0.7372
63939	64	64	64	548.0000	1.1017	0.7652
63940	64	64	64	557.0000	1.1197	0.7777
63941	64	64	64	497.0000	0.9991	0.6939
63942	64	64	64	521.0000	1.0474	0.7275
63943	64	64	64	544.0000	1.0936	0.7596
63944	64	64	64	544.0000	1.0936	0.7596
63945	64	64	64	477.0000	0.9589	0.6660
63946	64	64	64	566.0000	1.1378	0.7903
63947	64	64	64	551.0000	1.1077	0.7693
63948	64	64	64	540.0000	1.0856	0.7540
63949	64	64	64	519.0000	1.0434	0.7247
63950	64	64	64	539.0000	1.0836	0.7526
63951	64	64	64	569.0000	1.1439	0.7945
63952	64	64	64	538.0000	1.0816	0.7512
63953	64	64	64	553.0000	1.1117	0.7721
63954	64	64	64	556.0000	1.1177	0.7763
63955	64	64	64	570.0000	1.1459	0.7959
63956	64	64	64	520.0000	1.0454	0.7261
63957	64	64	64	543.0000	1.0916	0.7582
63958	64	64	64	550.0000	1.1057	0.7680
63959	64	64	64	570.0000	1.1459	0.7959
63960	64	64	64	483.0000	0.9710	0.6744
63961	64	64	64	552.0000	1.1097	0.7707
63962	64	64	64	529.0000	1.0635	0.7386
63963	64	64	64	555.0000	1.1157	0.7749
63964	64	64	64	531.0000	1.0675	0.7414
63965	64	64	64	538.0000	1.0816	0.7512
63966	64	64	64	553.0000	1.1117	0.7721
63967	64	64	64	550.0000	1.1057	0.7680
63968	64	64	64	550.0000	1.1057	0.7680
63969	64	64	64	551.0000	1.1077	0.7693
63970	64	64	64	574.0000	1.1539	0.8015
63971	64	64	64	537.0000	1.0795	0.7498
63972	64	64	64	527.0000	1.0594	0.7358
63973	64	64	64	560.0000	1.1258	0.7819
63974	64	64	64	592.0000	1.1901	0.8266
63975	64	64	64	566.0000	1.1378	0.7903
63976	64	64	64	517.0000	1.0393	0.7219
63977	64	64	64	505.0000	1.0152	0.7051
63978	64	64	64	521.0000	1.0474	0.7275
63979	64	64	64	509.0000	1.0233	0.7107
63980	64	64	64	537.0000	1.0795	0.7498
63981	64	64	64	543.0000	1.0916	0.7582
63982	64	64	64	522.0000	1.0494	0.7289
63983	64	64	64	499.0000	1.0032	0.6967
63984	64	64	64	578.0000	1.1620	0.8070
63985	64	64	64	563.0000	1.1318	0.7861
63986	64	64	64	526.0000	1.0574	0.7344
63987	64	64	64	530.0000	1.0655	0.7400
63988	64	64	64	507.0000	1.0192	0.7079
63989	64	64	64	568.0000	1.1419	0.7931
63990	64	64	64	563.0000	1.1318	0.7861
63991	64	64	64	548.0000	1.1017	0.7652
63992	64	64	64	563.0000	1.1318	0.7861
63993	64	64	64	522.0000	1.0494	0.7289
63994	64	64	64	484.0000	0.9730	0.6758
63995	64	64	64	459.0000	0.9227	0.6409
63996	64	64	64	535.0000	1.0755	0.7470
63997	64	64	64	561.0000	1.1278	0.7833
63998	64	64	64	521.0000	1.0474	0.7275
63999	64	64	64	546.0000	1.0976	0.7624
64000	64	64	64	550.0000	1.1057	0.7680
64001	64	64	64	532.0000	1.0695	0.7428
64002	64	64	64	558.0000	1.1218	0.7791
64003	64	64	64	571.0000	1.1479	0.7973
64004	64	64	64	553.0000	1.1117	0.7721
64005	64	64	64	556.0000	1.1177	0.7763
64006	64	64	64	589.0000	1.1841	0.8224
64007	64	64	64	582.0000	1.1700	0.8126
64008	64	64	64	565.0000	1.1358	0.7889
64009	64	64	64	507.0000	1.0192	0.7079
64010	64	64	64	564.0000	1.1338	0.7875
64011	64	64	64	471.0000	0.9469	0.6576
64012	64	64	64	576.0000	1.1579	0.8043
64013	64	64	64	518.0000	1.0413	0.7233
64014	64	64	64	550.0000	1.1057	0.7680
64015	64	64	64	489.0000	0.9830	0.6828
64016	64	64	64	536.0000	1.0775	0.7484
64017	64	64	64	550.0000	1.1057	0.7680
64018	64	64	64	580.0000	1.1660	0.8098
64019	64	64	64	558.0000	1.1218	0.7791
64020	64	64	64	549.0000	1.1037	0.7666
64021	64	64	64	539.0000	1.0836	0.7526
64022	64	64	64	555.0000	1.1157	0.7749
64023	64	64	64	557.0000	1.1197	0.7777
64024	64	64	64	546.0000	1.0976	0.7624
64025	64	64	64	533.0000	1.0715	0.7442
64026	64	64	64	516.0000	1.0373	0.7205
64027	64	64	64	493.0000	0.9911	0.6884
64028	64	64	64	520.0000	1.0454	0.7261
64029	64	64	64	507.0000	1.0192	0.7079
64030	64	64	64	563.0000	1.1318	0.7861
64031	64	64	64	534.0000	1.0735	0.7456
64032	64	64	64	544.0000	1.0936	0.7596
64033	64	64	64	561.0000	1.1278	0.7833
64034	64	64	64	525.0000	1.0554	0.7330
64035	64	64	64	522.0000	1.0494	0.7289
64036	64	64	64	502.0000	1.0092	0.7009
64037	64	64	64	562.0000	1.1298	0.7847
64038	64	64	64	506.0000	1.0172	0.7065
64039	64	64	64	522.0000	1.0494	0.7289
64040	64	64	64	563.0000	1.1318	0.7861
64041	64	64	64	558.0000	1.1218	0.7791
64042	64	64	64	488.0000	0.9810	0.6814
64043	64	64	64	495.0000	0.9951	0.6912
64044	64	64	64	527.0000	1.0594	0.7358
64045	64	64	64	552.0000	1.1097	0.7707
64046	64	64	64	496.0000	0.9971	0.6926
64047	64	64	64	531.0000	1.0675	0.7414
64048	64	64	64	551.0000	1.1077	0.7693
64049	64	64	64	532.0000	1.0695	0.7428
64050	64	64	64	563.0000	1.1318	0.7861
64051	64	64	64	571.0000	1.1479	0.7973
64052	64	64	64	524.0000	1.0534	0.7316
64053	64	64	64	555.0000	1.1157	0.7749
64054	64	64	64	561.0000	1.1278	0.7833
64055	64	64	64	527.0000	1.0594	0.7358
64056	64	64	64	564.0000	1.1338	0.7875
64057	64	64	64	500.0000	1.0052	0.6981
64058	64	64	64	552.0000	1.1097	0.7707
64059	64	64	64	551.0000	1.1077	0.7693
64060	64	64	64	499.0000	1.0032	0.6967
64061	64	64	64	550.0000	1.1057	0.7680
64062	64	64	64	565.0000	1.1358	0.7889
64063	64	64	64	559.0000	1.1238	0.7805
64064	64	64	64	533.0000	1.0715	0.7442
64065	64	64	64	536.0000	1.0775	0.7484
64066	64	64	64	545.0000	1.0956	0.7610
64067	64	64	64	552.0000	1.1097	0.7707
64068	64	64	64	492.0000	0.9891	0.6870
64069	64	64	64	499.0000	1.0032	0.6967
64070	64	64	64	567.0000	1.1399	0.7917
64071	64	64	64	537.0000	1.0795	0.7498
64072	64	64	64	553.0000	1.1117	0.7721
64073	64	64	64	566.0000	1.1378	0.7903
64074	64	64	64	553.0000	1.1117	0.7721
64075	64	64	64	562.0000	1.1298	0.7847
64076	64	64	64	556.0000	1.1177	0.7763
64077	64	64	64	509.0000	1.0233	0.7107
64078	64	64	64	575.0000	1.1559	0.8029
64079	64	64	64	522.0000	1.0494	0.7289
64080	64	64	64	506.0000	1.0172	0.7065
64081	64	64	64	526.0000	1.0574	0.7344
64082	64	64	64	543.0000	1.0916	0.7582
64083	64	64	64	560.0000	1.1258	0.7819
64084	64	64	64	532.0000	1.0695	0.7428
64085	64	64	64	524.0000	1.0534	0.7316
64086	64	64	64	538.0000	1.0816	0.7512
64087	64	64	64	529.0000	1.0635	0.7386
64088	64	64	64	507.0000	1.0192	0.7079
64089	64	64	64	540.0000	1.0856	0.7540
64090	64	64	64	564.0000	1.1338	0.7875
